feature,mean_importance
is_guest_login,-2.1388397858524078e-12
num_file_creations,-6.439920995716476e-15
num_shells,0.0
su_attempted,0.0
root_shell,0.0
num_failed_logins,0.0
num_access_files,0.0
urgent,0.0
is_host_login,0.0
land,1.2287253625747814e-12
srv_rerror_rate,3.4686017702842165e-12
srv_diff_host_rate,4.609807441410495e-12
rerror_rate,2.0594913459723674e-11
srv_serror_rate,2.109631809058285e-11
wrong_fragment,4.528105540489721e-11
num_compromised,5.936484556722321e-11
num_root,8.154067897365299e-11
dst_host_diff_srv_rate,1.2505584508308515e-10
same_srv_rate,1.4806719785655797e-10
diff_srv_rate,1.5556334047214308e-10
duration,2.1512254971459502e-10
dst_host_rerror_rate,2.779714910718943e-10
dst_host_srv_rerror_rate,2.9678922539437953e-10
flag,3.361572876563225e-10
logged_in,4.4827488345283455e-10
dst_host_srv_diff_host_rate,4.888232562937811e-10
dst_host_count,6.02607936843138e-10
srv_count,6.648311089757048e-10
service,7.476600312114184e-10
dst_host_same_srv_rate,9.103756501797024e-10
serror_rate,1.7943767258495417e-09
dst_host_serror_rate,1.8121069230329057e-09
dst_host_srv_serror_rate,2.144202652997237e-09
dst_host_same_src_port_rate,2.476489199912277e-09
count,4.017603003978305e-09
hot,5.637620505797594e-09
dst_bytes,8.394322334318052e-09
level,4.918486011093448e-08
protocol_type,4.5942984427879005e-05
dst_host_srv_count,0.0010729908963903786
src_bytes,0.0068347304127963915
attack,5.979642804817213
